BACLOFENO 10 mg CP	 1807	 376	 12	 5.985888212506918	 4.782724639816651	 4.5	 2.0	 4.5	 10.0	 9.584947426674045	 4.400326405989723	 10.0	 5.0	 10.0	 10.0	 2.38682899833979	 0.6925193334525631	 2.0	 2.0	 2.0	 3.0	 (Cov+0.53)	 0.5284609978917779	 	 (IsoF+0.26)	 0.7230769230769232	 	 (LOF+0.4)	 0.5843045843045843	 	 (SVM+0.65)	 0.7230769230769232	 	 (Gau+0.03)	 0.7230769230769232	 	 (DDC+0.92)	 0.08232445520581115	 	 (DDC-C+0.54)	 0.08153477218225419	 	 (DDC-J+0.12)	 0.08629441624365482	 	 (DDC-H+0.99)	 0.03663793103448276	 
BISACODIL 5 mg CP	 9483	 22	 14	 3.738453021195824	 2.971119609725759	 3.0	 1.0	 3.0	 5.0	 6.0977538753559	 2.4799604330733405	 5.0	 5.0	 5.0	 5.0	 1.3791521670357483	 0.6101628308112973	 1.0	 1.0	 1.0	 2.0	 (Cov+0.01)	 0.0	 	 (IsoF+0.01)	 0.04790419161676647	 	 (LOF+0.05)	 0.04485219164118247	 	 (SVM+0.14)	 0.036065573770491806	 	 (Gau+0.03)	 0.012338754907459337	 	 (DDC+0.93)	 0.6285714285714286	 	 (DDC-C+0.45)	 0.24000000000000002	 	 (DDC-J+0.02)	 0.6285714285714286	 	 (DDC-H+0.99)	 0.044489383215369056	 
CARBAMAZEPINA 20 mg/ml SUSP ORAL	 1511	 46	 21	 7.798510919920582	 7.7187658272856305	 4.0	 3.0	 4.0	 10.0	 13.135076108537392	 7.850687221633379	 10.0	 10.0	 10.0	 10.0	 2.4619457313037723	 0.7533564337773173	 3.0	 2.0	 3.0	 3.0	 (Cov+0.03)	 0.8571428571428572	 	 (IsoF+0.02)	 0.7758620689655172	 	 (LOF+0.01)	 0.9545454545454545	 	 (SVM+0.28)	 0.2746268656716418	 	 (Gau+0.05)	 0.18737270875763748	 	 (DDC+0.97)	 0.4017467248908297	 	 (DDC-C+0.87)	 0.215311004784689	 	 (DDC-J+0.59)	 0.4017467248908297	 	 (DDC-H+0.9500000000000001)	 0.3359375	 
CARVEDILOL 3	125 mg CP	 3235	 331	 6	 2.524806800618238	 0.7022311479579975	 3.0	 2.0	 3.0	 3.125	 3.1491499227202473	 0.3310601208900499	 3.125	 3.125	 3.125	 3.125	 1.9004636785162288	 0.31152479588134	 2.0	 2.0	 2.0	 2.0	 (Cov+0.06999999999999999)	 0.011299435028248586	 	 (IsoF+0.02)	 0.9494949494949495	 	 (LOF+0.02)	 0.9525179856115108	 	 (SVM+0.01)	 0.9525179856115108	 	 (Gau+0.01)	 0.9525179856115108	 	 (DDC+0.99)	 0.9525179856115108	 	 (DDC-C+0.7100000000000001)	 0.9733727810650888	 	 (DDC-J+0.62)	 0.9525179856115108	 	 (DDC-H+0.89)	 0.996969696969697	 
CEFAZOLINA 1 g SOL INJ - SEM DILUENTE	 1022	 18	 11	 632.7896281800391	 703.4817761421043	 252.0	 4.0	 252.0	 1000.0	 1262.2309197651664	 444.27441836002043	 1000.0	 1000.0	 1000.0	 2000.0	 3.3483365949119372	 0.8836369495012225	 4.0	 3.0	 4.0	 4.0	 (Cov+0.02)	 0.9090909090909091	 	 (IsoF+0.01)	 1.0	 	 (LOF+0.03)	 0.12244897959183673	 	 (SVM+0.060000000000000005)	 0.5070422535211268	 	 (Gau+0.01)	 0.03461538461538462	 	 (DDC+0.92)	 0.6923076923076924	 	 (DDC-C+0.64)	 0.12000000000000002	 	 (DDC-J+0.17)	 0.6923076923076924	 	 (DDC-H+0.92)	 0.5084745762711864	 
CEFEPIMA 2 g SOL INJ - SEM DILUENTE	 1460	 12	 7	 1008.2288801369863	 1013.227080705917	 501.5	 3.0	 501.5	 2000.0	 2013.6986301369864	 176.9723053119853	 2000.0	 2000.0	 2000.0	 2000.0	 2.7591301369863013	 0.44830135662524606	 3.0	 3.0	 3.0	 3.0	 (Cov+0.18000000000000002)	 0.08333333333333333	 	 (IsoF+0.01)	 0.6857142857142856	 	 (LOF+0.01)	 0.6666666666666666	 	 (SVM+0.02)	 0.6666666666666666	 	 (Gau+0.49)	 0.0163265306122449	 	 (DDC+0.91)	 0.6666666666666666	 	 (DDC-C+0.54)	 0.9166666666666666	 	 (DDC-J+0.060000000000000005)	 0.6666666666666666	 	 (DDC-H+0.92)	 0.08695652173913043	 
CEFTRIAXONA 1g SOL INJ IV - SEM DILUENTE	 1339	 14	 8	 894.2341299477222	 942.3428001660758	 126.5	 1.0	 126.5	 2000.0	 1786.9678864824496	 426.69955360988234	 2000.0	 2000.0	 2000.0	 2000.0	 1.5003734129947721	 0.5261991982000115	 1.0	 1.0	 1.0	 2.0	 (Cov+0.02)	 0.8750000000000001	 	 (IsoF+0.01)	 1.0	 	 (LOF+0.46)	 0.04416403785488959	 	 (SVM+0.29000000000000004)	 0.1830065359477124	 	 (Gau+0.02)	 0.020694752402069475	 	 (DDC+0.91)	 0.5833333333333334	 	 (DDC-C+0.5)	 0.9032258064516129	 	 (DDC-J+0.09)	 0.5833333333333334	 	 (DDC-H+0.9500000000000001)	 0.21052631578947367	 
CEFUROXIMA 750 mg SOL INJ - SEM DILUENTE	 8811	 221	 11	 425.58272784019977	 459.20839503384434	 252.0	 3.0	 252.0	 750.0	 848.2578594938145	 253.84250708335688	 750.0	 750.0	 750.0	 750.0	 2.907596186584951	 0.38457762955363023	 3.0	 3.0	 3.0	 3.0	 (Cov+0.01)	 0.0	 	 (IsoF+0.02)	 0.7610294117647058	 	 (LOF+0.060000000000000005)	 0.4762931034482759	 	 (SVM+0.09)	 0.4762931034482759	 	 (Gau+0.02)	 0.21913733267228558	 	 (DDC+0.93)	 0.7836879432624113	 	 (DDC-C+0.99)	 0.22575679835813237	 	 (DDC-J+0.26)	 0.7836879432624113	 	 (DDC-H+0.89)	 0.490521327014218	 
DEXAMETASONA 10 mg/2	5 ml SOL INJ FRASCO-AMPOLA	 3286	 13	 30	 5.9479610468654895	 8.322533399435976	 4.0	 4.0	 4.0	 4.0	 8.930310407790627	 10.909737857655351	 4.0	 4.0	 4.0	 9.5	 2.965611685940353	 1.310697839120491	 4.0	 2.0	 4.0	 4.0	 (Cov+0.01)	 0.7000000000000001	 	 (IsoF+0.02)	 0.3132530120481928	 	 (LOF+0.35000000000000003)	 0.018900343642611686	 	 (SVM+0.09999999999999999)	 0.07784431137724551	 	 (Gau+0.01)	 0.02663934426229508	 	 (DDC+0.89)	 0.17721518987341772	 	 (DDC-C+0.55)	 0.02247191011235955	 	 (DDC-J+0.06999999999999999)	 0.65	 	 (DDC-H+0.97)	 0.046762589928057555	 
DIAZEPAM 10 mg CP	 9030	 52	 22	 5.761461794019934	 4.604059414275547	 6.0	 1.0	 6.0	 10.0	 10.151716500553709	 1.703106028210471	 10.0	 10.0	 10.0	 10.0	 1.3712070874861573	 0.9723596353961708	 1.0	 1.0	 1.0	 1.0	 (Cov+0.28)	 0.352059925093633	 	 (IsoF+0.01)	 0.40784313725490196	 	 (LOF+0.08)	 0.11738148984198646	 	 (SVM+0.02)	 0.27450980392156865	 	 (Gau+0.01)	 0.2666666666666667	 	 (DDC+0.92)	 0.28729281767955805	 	 (DDC-C+0.53)	 0.676923076923077	 	 (DDC-J+0.05)	 0.759124087591241	 	 (DDC-H+0.9)	 0.09398496240601505	 
DIAZEPAM 5 mg CP	 10941	 442	 15	 3.06848094324102	 1.9946474773583804	 2.5	 1.0	 2.5	 5.0	 4.940544739968924	 0.8162208438249557	 5.0	 5.0	 5.0	 5.0	 1.1964171465131157	 0.5308247676318315	 1.0	 1.0	 1.0	 1.0	 (Cov+0.01)	 0.0	 	 (IsoF+0.03)	 0.7700348432055748	 	 (LOF+0.060000000000000005)	 0.0017761989342806393	 	 (SVM+0.03)	 0.5981055480378891	 	 (Gau+0.01)	 0.5641352903637524	 	 (DDC+0.9500000000000001)	 0.0028288543140028294	 	 (DDC-C+0.54)	 0.9966178128523112	 	 (DDC-J+0.61)	 0.5641352903637524	 	 (DDC-H+0.86)	 0.8891129032258065	 
DICLOFENACO 50 mg CP	 5559	 14	 7	 26.57231516459795	 23.689325615197788	 27.0	 3.0	 27.0	 50.0	 50.17089404569167	 2.918132538067915	 50.0	 50.0	 50.0	 50.0	 2.9737362835042274	 0.25874366001102644	 3.0	 3.0	 3.0	 3.0	 (Cov+0.01)	 0.8484848484848484	 	 (IsoF+0.05)	 0.09180327868852459	 	 (LOF+0.01)	 0.19310344827586207	 	 (SVM+0.02)	 0.12556053811659196	 	 (Gau+0.01)	 0.4444444444444445	 	 (DDC+0.91)	 0.19310344827586207	 	 (DDC-C+0.51)	 0.14893617021276595	 	 (DDC-J+0.02)	 0.8484848484848484	 	 (DDC-H+0.9400000000000001)	 0.12844036697247707	 
DIGOXINA 0	25 mg CP	 3112	 34	 12	 0.5869810411311054	 0.4572540364151411	 0.5	 0.125	 0.5	 1.0	 0.15371786632390746	 0.06011619609539146	 0.125	 0.125	 0.125	 0.125	 1.0202442159383034	 0.19777409667313278	 1.0	 1.0	 1.0	 1.0	 (Cov+0.24000000000000002)	 0.08842652795838751	 	 (IsoF+0.03)	 0.5190839694656488	 	 (LOF+0.03)	 0.5190839694656488	 	 (SVM+0.01)	 0.6046511627906976	 	 (Gau+0.41000000000000003)	 0.17204301075268816	 	 (DDC+0.93)	 0.5190839694656488	 	 (DDC-C+0.54)	 0.8395061728395062	 	 (DDC-J+0.11)	 0.5190839694656488	 	 (DDC-H+0.98)	 0.5354330708661417	 
DIPIRONA 1 g/2 ml SOL INJ	 163027	 651	 18	 491.0286278653229	 492.467024788106	 6.0	 4.0	 6.0	 1000.0	 978.0511939740043	 103.27407876752423	 1000.0	 1000.0	 1000.0	 1000.0	 4.006061756641539	 0.2141584638680078	 4.0	 4.0	 4.0	 4.0	 (Cov+0.08)	 0.41625696492953124	 	 (IsoF+0.02)	 0.13420415042663017	 	 (LOF+0.01)	 0.007954642652036315	 	 (SVM+0.02)	 0.008029255597969869	 	 (Gau+0.02)	 0.1369373159444678	 	 (DDC+0.9500000000000001)	 0.42438070404172096	 	 (DDC-C+0.46)	 0.5945945945945946	 	 (DDC-J+0.06999999999999999)	 0.8416289592760181	 	 (DDC-H+0.88)	 0.5512152777777778	 
DIPIRONA 500 mg/ml SOL ORAL - com conta-gotas acoplado na tampa do frasco ou na embalagem do medicamento	 28967	 1360	 22	 21.344828943280287	 17.809323202007736	 13.0	 4.0	 13.0	 40.0	 38.65640211274899	 5.901216630939773	 40.0	 40.0	 40.0	 40.0	 4.033255773811579	 0.3721517138540149	 4.0	 4.0	 4.0	 4.0	 (Cov+0.01)	 0.0	 	 (IsoF+0.03)	 0.9371912491178547	 	 (LOF+0.02)	 0.08968905595673822	 	 (SVM+0.09)	 0.6126126126126126	 	 (Gau+0.04)	 0.8531733501736659	 	 (DDC+0.9600000000000001)	 0.8556149732620321	 	 (DDC-C+0.62)	 0.5810008481764206	 	 (DDC-J+0.51)	 0.8556149732620321	 	 (DDC-H+0.91)	 0.5933219178082192	 
DOMPERIDONA 1 mg/ml SUSP ORAL	 5478	 784	 16	 6.833789704271632	 4.432285660337538	 4.5	 3.0	 4.5	 10.0	 10.752464403066814	 2.9029684084753327	 10.0	 10.0	 10.0	 10.0	 2.9151150054764514	 0.3886694985546314	 3.0	 3.0	 3.0	 3.0	 (Cov+0.01)	 0.0	 	 (IsoF+0.16)	 0.8036904151717068	 	 (LOF+0.23)	 0.6898372195336558	 	 (SVM+0.060000000000000005)	 0.8264086511098463	 	 (Gau+0.01)	 0.8036904151717068	 	 (DDC+0.99)	 0.5569932224276033	 	 (DDC-C+0.75)	 0.7844408427876822	 	 (DDC-J+0.97)	 0.6898372195336558	 	 (DDC-H+0.9600000000000001)	 0.7654190827622562	 
ENALAPRIL 20 mg CP	 9585	 78	 8	 11.001262389149714	 9.1237466949313	 6.5	 2.0	 6.5	 20.0	 20.02401669274909	 1.9080176046593627	 20.0	 20.0	 20.0	 20.0	 1.978508085550339	 0.15743532198191842	 2.0	 2.0	 2.0	 2.0	 (Cov+0.04)	 0.4938271604938272	 	 (IsoF+0.04)	 0.3179916317991632	 	 (LOF+0.01)	 0.4833333333333333	 	 (SVM+0.02)	 0.9689440993788819	 	 (Gau+0.01)	 0.3179916317991632	 	 (DDC+0.91)	 0.5977011494252873	 	 (DDC-C+0.8)	 0.8633093525179856	 	 (DDC-J+0.05)	 0.9689440993788819	 	 (DDC-H+0.86)	 0.8529411764705882	 
ENALAPRIL 5 mg CP	 8323	 326	 11	 3.260813408626697	 1.668234588846748	 2.5	 2.0	 2.5	 5.0	 4.619428090832632	 1.334654799408119	 5.0	 5.0	 5.0	 5.0	 1.9021987264207618	 0.30502810338583625	 2.0	 2.0	 2.0	 2.0	 (Cov+0.01)	 0.0	 	 (IsoF+0.03)	 0.7855421686746988	 	 (LOF+0.03)	 0.7789725209080047	 	 (SVM+0.05)	 0.973134328358209	 	 (Gau+0.63)	 0.4872944693572496	 	 (DDC+0.98)	 0.4872944693572496	 	 (DDC-C+0.48000000000000004)	 1.0	 	 (DDC-J+0.44)	 0.7771156138259834	 	 (DDC-H+0.01)	 0.0	 
FENITOINA 100 mg CP	 3980	 772	 12	 52.2964824120603	 50.96397671198689	 27.0	 3.0	 27.0	 100.0	 101.7964824120603	 17.143022012089265	 100.0	 100.0	 100.0	 100.0	 2.7964824120603016	 0.5202315762299946	 3.0	 3.0	 3.0	 3.0	 (Cov+0.44)	 0.14345991561181434	 	 (IsoF+0.09)	 0.8904267589388698	 	 (LOF+0.09)	 0.3249158249158249	 	 (SVM+0.12)	 0.9346246973365617	 	 (Gau+0.02)	 0.8904267589388698	 	 (DDC+0.93)	 0.29583702391496897	 	 (DDC-C+0.93)	 0.916256157635468	 	 (DDC-J+0.3)	 0.29583702391496897	 	 (DDC-H+0.98)	 0.29583702391496897	 
GLUCONATO DE CALCIO 10 % (0	465 mEq/ml) 10 ml SOL INJ	 2086	 20	 11	 5.935402684563758	 5.391989215917974	 10.0	 1.0	 10.0	 10.0	 10.584851390220518	 2.9769392757577173	 10.0	 10.0	 10.0	 10.0	 1.2859539789069991	 2.459711654754667	 1.0	 1.0	 1.0	 1.0	 (Cov+0.28)	 0.5479452054794521	 	 (IsoF+0.01)	 0.9090909090909091	 	 (LOF+0.01)	 0.9523809523809523	 	 (SVM+0.05)	 0.018993352326685663	 	 (Gau+0.01)	 0.27397260273972607	 	 (DDC+0.9)	 0.9090909090909091	 	 (DDC-C+0.01)	 0.0	 	 (DDC-J+0.11)	 0.5128205128205129	 	 (DDC-H+0.01)	 0.0	 
HIDRALAZINA 25 mg CP	 6328	 726	 17	 13.683845606826802	 11.652436594208156	 9.25	 3.0	 9.25	 25.0	 24.411346396965865	 6.390577882430698	 25.0	 25.0	 25.0	 25.0	 2.956344816687737	 0.748682234196746	 3.0	 3.0	 3.0	 3.0	 (Cov+0.03)	 0.7071339173967459	 	 (IsoF+0.09999999999999999)	 0.8198757763975156	 	 (LOF+0.04)	 0.29897864438254407	 	 (SVM+0.11)	 0.553987027851965	 	 (Gau+0.01)	 0.8198757763975156	 	 (DDC+0.9500000000000001)	 0.42975206611570244	 	 (DDC-C+0.9600000000000001)	 0.37861799217731423	 	 (DDC-J+0.43)	 0.42975206611570244	 	 (DDC-H+0.9500000000000001)	 0.8627920910724984	 
HIDRALAZINA 50 mg CP	 6056	 214	 15	 30.27361294583884	 30.17078923412563	 15.5	 3.0	 15.5	 50.0	 57.39762219286658	 18.676204518528273	 50.0	 50.0	 50.0	 50.0	 3.1496036988110965	 0.5733023080997043	 3.0	 3.0	 3.0	 3.0	 (Cov+0.05)	 0.9344978165938864	 	 (IsoF+0.05)	 0.6397608370702541	 	 (LOF+0.05)	 0.654434250764526	 	 (SVM+0.03)	 0.6625386996904025	 	 (Gau+0.01)	 0.3388756927949327	 	 (DDC+0.9500000000000001)	 0.6322008862629246	 	 (DDC-C+0.5800000000000001)	 0.7410207939508507	 	 (DDC-J+0.49)	 0.6322008862629246	 	 (DDC-H+0.99)	 0.24112676056338025	 
HIDROCLOROTIAZIDA 25 mg CP	 16602	 11	 10	 12.858600770991446	 12.10486520996206	 8.25	 1.0	 8.25	 25.0	 24.710878207444885	 3.477773882689775	 25.0	 25.0	 25.0	 25.0	 1.0063233345380074	 0.08747263717276023	 1.0	 1.0	 1.0	 1.0	 (Cov+0.03)	 0.18487394957983191	 	 (IsoF+0.01)	 0.014641288433382136	 	 (LOF+0.01)	 0.0013242641305002106	 	 (SVM+0.01)	 0.0013713145920339089	 	 (Gau+0.01)	 0.029769959404600813	 	 (DDC+0.91)	 0.1301775147928994	 	 (DDC-C+0.76)	 0.03005464480874317	 	 (DDC-J+0.01)	 0.7586206896551725	 	 (DDC-H+0.93)	 0.07317073170731708	 
HIDROCLOROTIAZIDA 50 mg CP	 1084	 63	 10	 28.80950184501845	 37.81308616551548	 14.0	 1.0	 14.0	 50.0	 56.41143911439114	 36.54775597670314	 50.0	 50.0	 50.0	 50.0	 1.2075645756457565	 0.43199738886359895	 1.0	 1.0	 1.0	 1.0	 (Cov+0.01)	 0.0	 	 (IsoF+0.04)	 0.8873239436619719	 	 (LOF+0.05)	 0.6296296296296297	 	 (SVM+0.06999999999999999)	 0.9843749999999999	 	 (Gau+0.25)	 0.6631578947368421	 	 (DDC+0.9500000000000001)	 0.6631578947368421	 	 (DDC-C+0.56)	 0.8062015503875969	 	 (DDC-J+0.43)	 0.8873239436619719	 	 (DDC-H+0.99)	 0.6263736263736265	 
HIDROXIDO DE MAGNESIO 8 % SUSP ORAL	 1777	 299	 21	 11.923185143500282	 11.660046177242336	 5.0	 3.0	 5.0	 20.0	 21.44625773776027	 9.482475546775323	 20.0	 15.0	 20.0	 30.0	 2.400112549240293	 0.7862492890705576	 3.0	 2.0	 3.0	 3.0	 (Cov+0.35000000000000003)	 0.6521264994547438	 	 (IsoF+0.3)	 0.5531914893617021	 	 (LOF+0.04)	 0.19371727748691098	 	 (SVM+0.53)	 0.6196891191709845	 	 (Gau+0.01)	 0.43777452415812584	 	 (DDC+0.92)	 0.20654911838790932	 	 (DDC-C+0.99)	 0.4302158273381295	 	 (DDC-J+0.18000000000000002)	 0.2271468144044321	 	 (DDC-H+0.97)	 0.12455516014234876	 
HIOSCINA (BUTILBROMETO DE ESCOPOLAMINA) 20 mg/ml SOL INJ	 22067	 752	 15	 12.138841935922416	 8.500891182548125	 8.0	 4.0	 8.0	 20.0	 20.39969184755517	 2.797323733660549	 20.0	 20.0	 20.0	 20.0	 3.877992024289663	 0.47116790966975225	 4.0	 4.0	 4.0	 4.0	 (Cov+0.46)	 0.7312348668280872	 	 (IsoF+0.03)	 0.9530931339225017	 	 (LOF+0.04)	 0.909310761789601	 	 (SVM+0.060000000000000005)	 0.909310761789601	 	 (Gau+0.02)	 0.9429467084639499	 	 (DDC+0.93)	 0.909310761789601	 	 (DDC-C+0.55)	 0.6655710764174199	 	 (DDC-J+0.23)	 0.909310761789601	 	 (DDC-H+0.9600000000000001)	 0.9142857142857143	 
L-TIROXINA 100 mcg CP	 3791	 26	 12	 55.941440253231335	 59.97946320417683	 26.0	 1.0	 26.0	 100.0	 110.88182537589027	 34.03203084820192	 100.0	 100.0	 100.0	 100.0	 1.0010551305724082	 0.03246563216516052	 1.0	 1.0	 1.0	 1.0	 (Cov+0.01)	 0.0	 	 (IsoF+0.01)	 0.6582278481012659	 	 (LOF+0.05)	 0.22321428571428575	 	 (SVM+0.01)	 0.8125000000000001	 	 (Gau+0.67)	 0.13402061855670103	 	 (DDC+0.91)	 0.4406779661016949	 	 (DDC-C+0.53)	 0.03571428571428572	 	 (DDC-J+0.06999999999999999)	 0.8125000000000001	 	 (DDC-H+0.78)	 0.9166666666666666	 
LACTULOSE 667 mg/ml SOL ORAL	 33395	 207	 49	 12.682663123222039	 13.414250659457567	 6.0	 3.0	 6.0	 20.0	 22.76703099266357	 12.48132307474451	 20.0	 15.0	 20.0	 30.0	 2.598295253780506	 0.8437210207860397	 3.0	 2.0	 3.0	 3.0	 (Cov+0.01)	 0.34749034749034746	 	 (IsoF+0.01)	 0.253968253968254	 	 (LOF+0.01)	 0.466786355475763	 	 (SVM+0.03)	 0.056213017751479286	 	 (Gau+0.01)	 0.05342624854819977	 	 (DDC+0.91)	 0.6293706293706294	 	 (DDC-C+0.47000000000000003)	 0.4868421052631578	 	 (DDC-J+0.09)	 0.7540983606557378	 	 (DDC-H+0.9400000000000001)	 0.20196506550218338	 
